"ID"	"symbol"	"Module"	"probeset_id"	"seqname"	"strand"	"start"	"stop"	"total_probes"	"EntrezGene"
3381702	"C2CD3"	"M20"	3381702	"chr11"	"-"	"73646652"	"73882230"	397	"26005"
3381817	"UCP2"	"M20"	3381817	"chr11"	"-"	"73685712"	"73694352"	64	"7351"
3381925	"PGM2L1"	"M20"	3381925	"chr11"	"-"	"74041364"	"74109712"	127	"283209"
3382061	"XRRA1"	"M2"	3382061	"chr11"	"-"	"74518794"	"74660514"	283	"143570"
3382296	"KLHL35"	"M20"	3382296	"chr11"	"-"	"75118865"	"75141674"	77	"283212"
3382319	"GDPD5"	"M20"	3382319	"chr11"	"-"	"75141725"	"75236888"	252	"81544"
3382410	"MAP6"	"M20"	3382410	"chr11"	"-"	"75297964"	"75380211"	110	"4135"
3382523	"WNT11"	"M20"	3382523	"chr11"	"-"	"75864739"	"75921793"	138	"7481"
3382698	"GUCY2E"	""	3382698	"chr11"	"-"	"76368573"	"76480940"	206	"2615"
3382861	"PAK1"	"M2"	3382861	"chr11"	"-"	"77032597"	"77185345"	181	"5058"
3382948	"CLNS1A"	"M20"	3382948	"chr11"	"-"	"77326088"	"77348847"	75	"1207"
3382972	"RSF1"	"M20"	3382972	"chr11"	"-"	"77376004"	"77531905"	260	"51773"
3383046	"RPS20P27"	""	3383046	"chr11"	"-"	"77524199"	"77525120"	25	"51773"
3383081	"INTS4"	"M20"	3383081	"chr11"	"-"	"77589818"	"77705790"	186	"92105"
3383130	"KCTD14"	"M19"	3383130	"chr11"	"-"	"77726762"	"77734320"	24	"100532726"
3383227	"GAB2"	"M20"	3383227	"chr11"	"-"	"77926238"	"78312195"	286	"9846"
3383322	"NARS2"	"M20"	3383322	"chr11"	"-"	"78146241"	"78285889"	100	"79731"
3384248	"FAM181B"	"M20"	3384248	"chr11"	"-"	"82440983"	"82444949"	37	"220382"
3384471	"CCDC90B"	"M20"	3384471	"chr11"	"-"	"82969320"	"83046724"	149	"60492"
3385003	"CREBZF"	"M20"	3385003	"chr11"	"-"	"85368630"	"85393886"	90	"58487"
3385042	"SYTL2"	"M15"	3385042	"chr11"	"-"	"85405264"	"85522178"	323	"54843"
3385509	"FZD4"	"M20"	3385509	"chr11"	"-"	"86649125"	"86667340"	98	"8322"
3385769	"CTSC"	"M4"	3385769	"chr11"	"-"	"88026773"	"88090951"	111	"1075"
3385834	"GRM5"	"M10"	3385834	"chr11"	"-"	"88237550"	"88799103"	348	"2915"
3385951	"NOX4"	"M1"	3385951	"chr11"	"-"	"89057524"	"89322769"	246	"50507"
3386217	"CHORDC1"	"M20"	3386217	"chr11"	"-"	"89933272"	"89956532"	129	"26973"
3386638	"SLC36A4"	"M20"	3386638	"chr11"	"-"	"92845992"	"92931098"	196	"120103"
3386737	"C11orf75"	"M20"	3386737	"chr11"	"-"	"93210488"	"93276654"	98	"56935"
3386814	"TAF1D"	"M20"	3386814	"chr11"	"-"	"93463183"	"93474660"	179	"79101"
3387010	"GPR83"	"M2"	3387010	"chr11"	"-"	"94110483"	"94134586"	48	"10888"
3387033	"MRE11A"	""	3387033	"chr11"	"-"	"94148754"	"94227031"	169	"4361"
3387413	"FAM76B"	"M20"	3387413	"chr11"	"-"	"95490268"	"95523520"	177	"143684"
3387537	"MAML2"	"M11"	3387537	"chr11"	"-"	"95709760"	"96076457"	309	"84441"
3387708	"UNQ6228"	"M2"	3387708	"chr11"	"-"	"95987594"	"95992691"	22	"100131541"
3387771	"CCDC82"	"M20"	3387771	"chr11"	"-"	"96065475"	"96123072"	150	"79780"
3388631	"TMEM123"	"M1"	3388631	"chr11"	"-"	"102267075"	"102323735"	122	"114908"
3388830	"MMP3"	""	3388830	"chr11"	"-"	"102677769"	"102714353"	104	"4314"
3389077	"PDGFD"	"M1"	3389077	"chr11"	"-"	"103552682"	"104035906"	347	"80310"
3389273	"CASP4"	""	3389273	"chr11"	"-"	"104772291"	"104862992"	221	"837"
3389330	"CASP5"	""	3389330	"chr11"	"-"	"104864982"	"104879666"	61	"838"
3389353	"CASP1"	""	3389353	"chr11"	"-"	"104896245"	"105411994"	352	"440068"
3389566	"KBTBD3"	"M2"	3389566	"chr11"	"-"	"105893065"	"105948445"	101	"143879"
3389647	"GUCY1A2"	"M20"	3389647	"chr11"	"-"	"106319411"	"106889622"	351	"2977"
3389745	"CWF19L2"	"M20"	3389745	"chr11"	"-"	"106996806"	"107328510"	387	"143884"
3389878	"ALKBH8"	"M20"	3389878	"chr11"	"-"	"107367740"	"107441178"	147	"91801"
3389954	"SLN"	"M20"	3389954	"chr11"	"-"	"107578109"	"107582782"	25	"6588"
3389976	"SLC35F2"	"M20"	3389976	"chr11"	"-"	"107627830"	"107799009"	135	"54733"
3390180	"KDELC2"	"M1"	3390180	"chr11"	"-"	"108342855"	"108369093"	45	"143888"
3390195	"EXPH5"	"M2"	3390195	"chr11"	"-"	"108378923"	"108464360"	105	"23086"
3390641	"ARHGAP20"	"M20"	3390641	"chr11"	"-"	"110402499"	"110651337"	190	"57569"
3390852	"C11orf92"	"M2"	3390852	"chr11"	"-"	"111164112"	"111176175"	25	"399948"
3391029	"PPP2R1B"	"M20"	3391029	"chr11"	"-"	"111597638"	"111637169"	171	"5519"
3391093	"ALG9"	"M20"	3391093	"chr11"	"-"	"111656295"	"111742313"	169	"79796"
3391149	"FDXACB1"	"M2"	3391149	"chr11"	"-"	"111744800"	"111783896"	142	"1410"
3391214	"PIH1D2"	"M3"	3391214	"chr11"	"-"	"111934754"	"111944978"	55	"120379"
3391234	"TIMM8B"	"M20"	3391234	"chr11"	"-"	"111954581"	"111957774"	35	"26521"
3391255	"IL18"	"M2"	3391255	"chr11"	"-"	"112013986"	"112046607"	98	"3606"
3391653	"DRD2"	"M24"	3391653	"chr11"	"-"	"113280338"	"113346112"	118	"1813"
3391724	"TMPRSS5"	"M2"	3391724	"chr11"	"-"	"113515545"	"113602455"	160	"80975"
3391816	"USP28"	"M20"	3391816	"chr11"	"-"	"113668598"	"113747772"	209	"57646"
3392044	"C11orf71"	"M20"	3392044	"chr11"	"-"	"114262165"	"114271226"	35	"54494"
3392091	"FAM55D"	""	3392091	"chr11"	"-"	"114441323"	"114551048"	462	"54827"
3393311	"DSCAML1"	"M20"	3393311	"chr11"	"-"	"117283065"	"117688230"	499	"57453"
3393446	"FXYD2"	""	3393446	"chr11"	"-"	"117671569"	"117703540"	93	"100533181"
3393622	"SCN4B"	"M2"	3393622	"chr11"	"-"	"118004094"	"118024129"	68	"6330"
3393652	"SCN2B"	"M2"	3393652	"chr11"	"-"	"118036189"	"118047323"	56	"6327"
3393670	"AMICA1"	""	3393670	"chr11"	"-"	"118064442"	"118095735"	125	"120425"
3393704	"MPZL3"	"M19"	3393704	"chr11"	"-"	"118097411"	"118123049"	57	"196264"
3393720	"MPZL2"	"M2"	3393720	"chr11"	"-"	"118124149"	"118135160"	57	"10205"
3393796	"MGC13053"	""	3393796	"chr11"	"-"	"118303846"	"118305920"	12	NA
3393834	"C11orf60"	"M20"	3393834	"chr11"	"-"	"118415076"	"118443665"	107	"56912"
3394057	"RPL23AP64"	"M2"	3394057	"chr11"	"-"	"118872855"	"118874293"	8	"649946"
3394192	"DPAGT1"	"M20"	3394192	"chr11"	"-"	"118967044"	"118979031"	97	"1798"
3394264	"MCAM"	"M2"	3394264	"chr11"	"-"	"119176101"	"119188927"	159	"4162"
3394330	"C1QTNF5"	"M6"	3394330	"chr11"	"-"	"119212032"	"119217373"	82	"114902"
3394356	"USP2"	"M2"	3394356	"chr11"	"-"	"119225925"	"119252411"	159	"9099"
3394412	"THY1"	"M2"	3394412	"chr11"	"-"	"119288108"	"119317324"	109	"7070"
3395198	"BLID"	""	3395198	"chr11"	"-"	"121986072"	"121986913"	16	"414899"
3395464	"ASAM"	"M20"	3395464	"chr11"	"-"	"122940580"	"123073858"	158	"79827"
3395691	"SCN3B"	"M10"	3395691	"chr11"	"-"	"123499896"	"123525312"	84	"55800"
3395735	"ZNF202"	"M20"	3395735	"chr11"	"-"	"123592821"	"123612440"	111	"7753"
3395765	"OR6X1"	""	3395765	"chr11"	"-"	"123624292"	"123649497"	24	"390260"
3395811	"OR10S1"	""	3395811	"chr11"	"-"	"123847403"	"123848461"	15	"219873"
3395817	"OR10G7"	""	3395817	"chr11"	"-"	"123864870"	"123909708"	75	"390265"
3395958	"OR8B4"	""	3395958	"chr11"	"-"	"124293838"	"124298207"	20	"283162"
3395990	"OR8B12"	""	3395990	"chr11"	"-"	"124406584"	"124413550"	12	"219858"
3396003	"SIAE"	"M2"	3396003	"chr11"	"-"	"124504854"	"124607570"	163	"54414"
3396107	"ESAM"	""	3396107	"chr11"	"-"	"124623035"	"124633127"	122	"90952"
3396144	"C11orf61"	"M20"	3396144	"chr11"	"-"	"124636395"	"124670691"	133	"79684"
3396179	"UNQ565"	""	3396179	"chr11"	"-"	"124659140"	"124664572"	12	"100130428"
3396249	"HEPACAM"	"M2"	3396249	"chr11"	"-"	"124770702"	"124806237"	91	"220296"
3396726	"PATE2"	""	3396726	"chr11"	"-"	"125646035"	"125648704"	33	"399967"
3396736	"PUS3"	"M20"	3396736	"chr11"	"-"	"125757897"	"125774037"	84	"83480"
3396770	"CDON"	"M20"	3396770	"chr11"	"-"	"125826716"	"125933203"	169	"50937"
3396883	"RPUSD4"	"M20"	3396883	"chr11"	"-"	"126071992"	"126081533"	72	"84881"
3397003	"KIRREL3"	"M16"	3397003	"chr11"	"-"	"126292996"	"126871051"	505	"84623"
3397589	"ETS1"	"M27"	3397589	"chr11"	"-"	"128328669"	"128457846"	221	"2113"
3397951	"FLJ45950"	""	3397951	"chr11"	"-"	"129103683"	"129153049"	32	"9743"
3398145	"PRDM10"	"M20"	3398145	"chr11"	"-"	"129769631"	"130082674"	278	"56980"
3398328	"ADAMTS8"	"M15"	3398328	"chr11"	"-"	"130274828"	"130316752"	154	"11095"
3398754	"C11orf39"	"M2"	3398754	"chr11"	"-"	"131528217"	"131533455"	44	"101929637"
3399379	"SPATA19"	""	3399379	"chr11"	"-"	"133710534"	"133715404"	49	"219938"
3399398	"LOC283174"	"M2"	3399398	"chr11"	"-"	"133766339"	"133772239"	13	"283174"
3399456	"IGSF9B"	"M2"	3399456	"chr11"	"-"	"133785186"	"133807995"	28	"22997"
3399623	"THYN1"	"M20"	3399623	"chr11"	"-"	"134118181"	"134123281"	88	"29087"
3399922	"IQSEC3"	"M2"	3399922	"chr12"	"+"	"154341"	"287610"	307	"440073"
3400190	"CCDC77"	"M20"	3400190	"chr12"	"+"	"498459"	"551804"	124	"84318"
3400413	"ERC1"	"M20"	3400413	"chr12"	"+"	"1100404"	"1605086"	560	"23085"
3400586	"WNT5B"	"M20"	3400586	"chr12"	"+"	"1639506"	"1756375"	120	"81029"
3401086	"CACNA1C"	"M2"	3401086	"chr12"	"+"	"2802597"	"2806285"	20	"775"
3401197	"C12orf32"	"M20"	3401197	"chr12"	"+"	"2985444"	"2998691"	60	"83695"
3401217	"TULP3"	"M20"	3401217	"chr12"	"+"	"2999923"	"3051038"	145	"7289"
3401325	"TSPAN9"	"M19"	3401325	"chr12"	"+"	"3186545"	"3392943"	196	"10867"
3401381	"TSPAN9"	"M19"	3401381	"chr12"	"+"	"3392961"	"3395718"	36	"10867"
3401438	"PRMT8"	"M2"	3401438	"chr12"	"+"	"3494634"	"3703136"	281	"56341"
3401756	"C12orf5"	""	3401756	"chr12"	"+"	"4430305"	"4464453"	91	"57103"
3401804	"RAD51AP1"	"M1"	3401804	"chr12"	"+"	"4647955"	"4669579"	87	"10635"
3401828	"DYRK4"	"M2"	3401828	"chr12"	"+"	"4671388"	"4724448"	165	"8798"
3401920	"GALNT8"	"M20"	3401920	"chr12"	"+"	"4829752"	"4915875"	125	"26290"
3401953	"KCNA6"	"M20"	3401953	"chr12"	"+"	"4918308"	"4923944"	36	"3742"
3401994	"KCNA1"	"M2"	3401994	"chr12"	"+"	"5019026"	"5040507"	76	"3736"
3402039	"KCNA5"	"M5"	3402039	"chr12"	"+"	"5153056"	"5209078"	56	"3741"
3402150	"NTF3"	"M20"	3402150	"chr12"	"+"	"5541298"	"5664088"	161	"4908"
3402315	"CD9"	"M2"	3402315	"chr12"	"+"	"6291875"	"6376837"	180	"928"
3402444	"LTBR"	"M2"	3402444	"chr12"	"+"	"6493285"	"6500729"	109	"4055"
3402506	"CD27"	"M27"	3402506	"chr12"	"+"	"6554027"	"6560877"	52	"939"
3402522	"TAPBPL"	"M2"	3402522	"chr12"	"+"	"6561415"	"6576301"	103	"55080"
3402571	"NCAPD2"	"M1"	3402571	"chr12"	"+"	"6602555"	"6641120"	201	"9918"
3402684	"ZNF384"	"M20"	3402684	"chr12"	"+"	"6775827"	"6778338"	20	"171017"
3402697	"COPS7A"	"M2"	3402697	"chr12"	"+"	"6833177"	"6842014"	103	"50813"
3402786	"CD4"	"M2"	3402786	"chr12"	"+"	"6898693"	"6929945"	103	"920"
3402814	"GPR162"	"M2"	3402814	"chr12"	"+"	"6930799"	"6936584"	84	"27239"
3402874	"GNB3"	""	3402874	"chr12"	"+"	"6949375"	"6956814"	80	"2784"
3402984	"LRRC23"	"M2"	3402984	"chr12"	"+"	"6999501"	"7023391"	113	"10233"
3403092	"PTPN6"	"M4"	3403092	"chr12"	"+"	"7055740"	"7074024"	124	"5777"
3403140	"EMG1"	"M20"	3403140	"chr12"	"+"	"7079610"	"7095930"	97	"10436"
3403168	"C1S"	"M2"	3403168	"chr12"	"+"	"7098680"	"7179108"	170	"716"
3403414	"DPPA3"	""	3403414	"chr12"	"+"	"7864050"	"7870150"	31	"359787"
3403482	"NANOGP1"	""	3403482	"chr12"	"+"	"8024178"	"8052664"	51	"404635"
3403567	"NECAP1"	"M20"	3403567	"chr12"	"+"	"8232545"	"8273567"	96	"25977"
3403595	"CLEC4A"	"M2"	3403595	"chr12"	"+"	"8276196"	"8291337"	61	"50856"
3403841	"RIMKLB"	""	3403841	"chr12"	"+"	"8834216"	"8935679"	165	"57494"
3403889	"A2ML1"	"M2"	3403889	"chr12"	"+"	"8935825"	"9039597"	266	"144568"
3403981	"PHC1"	""	3403981	"chr12"	"+"	"9067276"	"9094209"	166	"1911"
3404030	"KLRG1"	"M20"	3404030	"chr12"	"+"	"9102741"	"9216030"	100	"10219"
3404436	"CLEC2D"	""	3404436	"chr12"	"+"	"9817562"	"9850279"	133	"29121"
3404496	"KLRF1"	""	3404496	"chr12"	"+"	"9980077"	"9997604"	38	"51348"
3404549	"CLEC12B"	""	3404549	"chr12"	"+"	"10163231"	"10171389"	44	"387837"
3404636	"GABARAPL1"	"M2"	3404636	"chr12"	"+"	"10365077"	"10375715"	82	"23710"
3405032	"ETV6"	""	3405032	"chr12"	"+"	"11754223"	"12048321"	521	"2120"
3405297	"LOH12CR1"	"M2"	3405297	"chr12"	"+"	"12510017"	"12619838"	133	"118426"
3405396	"CREBL2"	"M2"	3405396	"chr12"	"+"	"12764781"	"12867791"	108	"1389"
3405515	"APOLD1"	""	3405515	"chr12"	"+"	"12938604"	"12944397"	13	"81575"
3405748	"EMP1"	"M2"	3405748	"chr12"	"+"	"13338815"	"13373232"	127	"2012"
3406015	"ATF7IP"	"M20"	3406015	"chr12"	"+"	"14345115"	"14655864"	339	"55729"
3406179	"H2AFJ"	"M20"	3406179	"chr12"	"+"	"14926274"	"14930934"	50	"55766"
3406229	"PDE6H"	""	3406229	"chr12"	"+"	"15125978"	"15234194"	93	"5149"
3406329	"PTPRO"	"M20"	3406329	"chr12"	"+"	"15475309"	"15755109"	293	"5800"
3406493	"DERA"	"M1"	3406493	"chr12"	"+"	"16064106"	"16233630"	213	"51071"
3406589	"MGST1"	"M2"	3406589	"chr12"	"+"	"16479930"	"16743174"	205	"4257"
3406880	"PIK3C2G"	""	3406880	"chr12"	"+"	"18410306"	"18842708"	429	"5288"
3407453	"PDE3A"	"M11"	3407453	"chr12"	"+"	"20521854"	"20837312"	215	"5139"
3407583	"SLCO1C1"	"M2"	3407583	"chr12"	"+"	"20848399"	"20907046"	159	"53919"
3407629	"SLCO1B3"	""	3407629	"chr12"	"+"	"20963648"	"21069999"	136	"28234"
3407793	"PYROXD1"	"M20"	3407793	"chr12"	"+"	"21590617"	"21624322"	107	"79912"
3407824	"GOLT1B"	"M20"	3407824	"chr12"	"+"	"21654724"	"21671322"	90	"51026"
3407849	"C12orf39"	"M2"	3407849	"chr12"	"+"	"21679241"	"21690291"	55	"80763"
3407926	"CMAS"	""	3407926	"chr12"	"+"	"22199130"	"22325745"	92	"55907"
3408018	"ETNK1"	"M20"	3408018	"chr12"	"+"	"22777531"	"22917301"	210	"55500"
3408505	"LRMP"	"M2"	3408505	"chr12"	"+"	"25205169"	"25261265"	222	"4033"
3408733	"RASSF8"	"M2"	3408733	"chr12"	"+"	"26111975"	"26232836"	142	"11228"
3408831	"SSPN"	"M2"	3408831	"chr12"	"+"	"26348238"	"26387706"	70	"8082"
3408966	"FGFR1OP2"	"M2"	3408966	"chr12"	"+"	"27090767"	"27119577"	87	"26127"
3409127	"ARNTL2"	"M16"	3409127	"chr12"	"+"	"27485797"	"27578222"	171	"56938"
3409211	"PPFIBP1"	"M16"	3409211	"chr12"	"+"	"27676382"	"27848714"	331	"8496"
3409330	"MRPS35"	"M20"	3409330	"chr12"	"+"	"27855627"	"27909729"	98	"60488"
3409605	"FAR2"	"M20"	3409605	"chr12"	"+"	"29302034"	"29495964"	249	"55711"
3410056	"TSPAN11"	"M20"	3410056	"chr12"	"+"	"31145630"	"31149530"	12	"441631"
3410384	"C12orf35"	"M20"	3410384	"chr12"	"+"	"32101268"	"32218439"	186	"55196"
3410445	"BICD1"	"M20"	3410445	"chr12"	"+"	"32259778"	"32533514"	418	"636"
3410614	"FGD4"	"M20"	3410614	"chr12"	"+"	"32654964"	"32798984"	293	"121512"
3410695	"DNM1L"	"M2"	3410695	"chr12"	"+"	"32832139"	"32900223"	206	"10059"
3410908	"ALG10"	"M20"	3410908	"chr12"	"+"	"34175216"	"34181234"	36	"84920"
3411810	"PDZRN4"	"M20"	3411810	"chr12"	"+"	"41582258"	"41968389"	261	"29951"
3412345	"TMEM117"	"M16"	3412345	"chr12"	"+"	"44229706"	"44783540"	245	"84216"
3413212	"SLC48A1"	"M2"	3413212	"chr12"	"+"	"48151425"	"48177151"	80	"55652"
3413278	"TMEM106C"	"M20"	3413278	"chr12"	"+"	"48334852"	"48362654"	107	"79022"
3413479	"ANP32D"	""	3413479	"chr12"	"+"	"48866454"	"48866819"	4	"23519"
3413643	"CCDC65"	"M20"	3413643	"chr12"	"+"	"49297925"	"49325713"	94	"85478"
3413701	"WNT1"	""	3413701	"chr12"	"+"	"49372108"	"49376479"	60	"7471"
3413787	"TUBA1C"	"M1"	3413787	"chr12"	"+"	"49521581"	"49667074"	145	"84790"
3413875	"TROAP"	"M1"	3413875	"chr12"	"+"	"49715944"	"49725486"	168	"10024"
3413950	"SPATS2"	"M20"	3413950	"chr12"	"+"	"49760698"	"49921200"	208	"65244"
3414029	"KCNH3"	"M15"	3414029	"chr12"	"+"	"49932940"	"49952079"	158	"23416"
3414351	"ACCN2"	"M20"	3414351	"chr12"	"+"	"50419797"	"50477394"	137	"41"
3414390	"SMARCD1"	"M20"	3414390	"chr12"	"+"	"50479012"	"50494475"	112	"6602"
3414419	"GPD1"	"M2"	3414419	"chr12"	"+"	"50497799"	"50505087"	80	"2819"
3414440	"C12orf62"	"M2"	3414440	"chr12"	"+"	"50505554"	"50559398"	99	"84987"
3414695	"ATF1"	"M20"	3414695	"chr12"	"+"	"51157861"	"51214905"	78	"466"
3414723	"TMPRSS12"	""	3414723	"chr12"	"+"	"51236716"	"51281657"	49	"283471"
3414739	"METTL7A"	"M2"	3414739	"chr12"	"+"	"51318467"	"51326283"	54	"25840"
3414969	"SCN8A"	"M2"	3414969	"chr12"	"+"	"51985030"	"52203958"	219	"6334"
3415046	"FLJ33996"	"M2"	3415046	"chr12"	"+"	"52203959"	"52206631"	12	"6334"
3415148	"ACVR1B"	"M20"	3415148	"chr12"	"+"	"52345461"	"52390859"	143	"91"
3415193	"GRASP"	"M15"	3415193	"chr12"	"+"	"52400721"	"52409671"	89	"160622"
3415229	"NR4A1"	"M2"	3415229	"chr12"	"+"	"52430981"	"52453272"	170	"3164"
3415273	"C12orf44"	""	3415273	"chr12"	"+"	"52463050"	"52471267"	52	"60673"
3415368	"KRT86"	""	3415368	"chr12"	"+"	"52642913"	"52702946"	61	"3892"
3415576	"KRT18"	"M20"	3415576	"chr12"	"+"	"53310502"	"53346682"	115	"3875"
3415668	"TENC1"	"M2"	3415668	"chr12"	"+"	"53438330"	"53458144"	269	"23371"
3415744	"IGFBP6"	"M2"	3415744	"chr12"	"+"	"53487565"	"53496120"	61	"3489"
3415849	"MFSD5"	"M20"	3415849	"chr12"	"+"	"53624459"	"53648184"	38	"84975"
3415857	"ESPL1"	"M1"	3415857	"chr12"	"+"	"53662120"	"53687419"	224	"9700"
3415915	"PFDN5"	"M1"	3415915	"chr12"	"+"	"53689095"	"53693224"	78	"5204"
3415969	"SP1"	"M20"	3415969	"chr12"	"+"	"53773909"	"53810221"	68	"6667"
3416019	"PRR13"	""	3416019	"chr12"	"+"	"53835409"	"53840417"	44	"54458"
3416114	"TARBP2"	"M20"	3416114	"chr12"	"+"	"53894705"	"53900280"	118	"6895"
3416268	"HOXC12"	""	3416268	"chr12"	"+"	"54348714"	"54352735"	33	"3228"
3416344	"HOXC9"	""	3416344	"chr12"	"+"	"54389274"	"54397120"	32	"3225"
3416353	"HOXC8"	""	3416353	"chr12"	"+"	"54399429"	"54406537"	48	"3224"
3416483	"HNRNPA1"	"M20"	3416483	"chr12"	"+"	"54674488"	"54680857"	105	"3178"
3416522	"COPZ1"	"M20"	3416522	"chr12"	"+"	"54695024"	"54746202"	95	"22818"
3416577	"NCKAP1L"	"M4"	3416577	"chr12"	"+"	"54891502"	"54937889"	226	"3071"
3416651	"PDE1B"	"M2"	3416651	"chr12"	"+"	"54943242"	"54973023"	139	"5153"
3416733	"NEUROD4"	"M1"	3416733	"chr12"	"+"	"55413622"	"55428279"	24	"58158"
3416834	"OR6C3"	""	3416834	"chr12"	"+"	"55725371"	"55726399"	9	"254786"
3416852	"OR6C76"	""	3416852	"chr12"	"+"	"55819993"	"55820976"	11	"390326"
3416895	"METTL7B"	"M2"	3416895	"chr12"	"+"	"56075419"	"56078392"	35	"196410"
3416909	"BLOC1S1"	"M20"	3416909	"chr12"	"+"	"56109777"	"56113484"	40	"2647"
3416977	"ORMDL2"	"M20"	3416977	"chr12"	"+"	"56211723"	"56217867"	41	"29095"
3416996	"MMP19"	"M1"	3416996	"chr12"	"+"	"56223412"	"56230023"	119	"440104"
3417075	"DGKA"	"M2"	3417075	"chr12"	"+"	"56324946"	"56347881"	210	"1606"
3417146	"CDK2"	"M1"	3417146	"chr12"	"+"	"56360559"	"56366564"	55	"1017"
3417184	"SUOX"	"M2"	3417184	"chr12"	"+"	"56390948"	"56399300"	42	"6821"
3417201	"IKZF4"	"M20"	3417201	"chr12"	"+"	"56401463"	"56432215"	110	"64375"
3417249	"ERBB3"	"M2"	3417249	"chr12"	"+"	"56473887"	"56497713"	214	"2065"
3417345	"RPL41"	"M2"	3417345	"chr12"	"+"	"56510384"	"56511713"	40	"6171"
3417356	"ZC3H10"	""	3417356	"chr12"	"+"	"56511848"	"56518649"	56	"84872"
3417371	"ESYT1"	"M2"	3417371	"chr12"	"+"	"56522007"	"56538452"	198	"23344"
3417435	"MYL6B"	"M20"	3417435	"chr12"	"+"	"56546190"	"56551755"	70	"140465"
3417574	"SPRYD4"	"M20"	3417574	"chr12"	"+"	"56862351"	"56866416"	29	"283377"
3417583	"RBMS2"	"M2"	3417583	"chr12"	"+"	"56915758"	"56991168"	127	"5939"
3417703	"HSD17B6"	"M2"	3417703	"chr12"	"+"	"57145965"	"57277760"	87	"8630"
3417809	"NAB2"	"M19"	3417809	"chr12"	"+"	"57482460"	"57489250"	101	"4665"
3417988	"NXPH4"	"M20"	3417988	"chr12"	"+"	"57610578"	"57620226"	51	"11247"
3418007	"SHMT2"	"M20"	3418007	"chr12"	"+"	"57623319"	"57628714"	134	"6472"
3418214	"MBD6"	"M20"	3418214	"chr12"	"+"	"57916635"	"57923921"	114	"114785"
3418303	"PIP4K2C"	"M2"	3418303	"chr12"	"+"	"57984962"	"57997200"	82	"79837"
3418329	"DTX3"	"M20"	3418329	"chr12"	"+"	"57997686"	"58003575"	88	"196403"
3418354	"GEFT"	"M2"	3418354	"chr12"	"+"	"58003939"	"58011023"	139	"115557"
3418394	"SLC26A10"	"M20"	3418394	"chr12"	"+"	"58013319"	"58021018"	134	"65012"
3418513	"MARCH9"	"M20"	3418513	"chr12"	"+"	"58148883"	"58154186"	65	"92979"
3418534	"FAM119B"	"M1"	3418534	"chr12"	"+"	"58164967"	"58176323"	59	"25895"
3418551	"TSFM"	""	3418551	"chr12"	"+"	"58176556"	"58201834"	66	"10102"
3419147	"USP15"	"M20"	3419147	"chr12"	"+"	"62654061"	"62799899"	279	"9958"
3419585	"TMEM5"	"M20"	3419585	"chr12"	"+"	"64154129"	"64203332"	92	"10329"
3419641	"SRGAP1"	"M20"	3419641	"chr12"	"+"	"64238094"	"64537564"	384	"57522"
3419898	"RASSF3"	"M2"	3419898	"chr12"	"+"	"64927048"	"65091340"	181	"283349"
3420079	"LEMD3"	"M20"	3420079	"chr12"	"+"	"65519784"	"65642050"	241	"23592"
3420151	"MSRB3"	"M2"	3420151	"chr12"	"+"	"65670116"	"65905216"	256	"253827"
3420316	"HMGA2"	"M21"	3420316	"chr12"	"+"	"66176384"	"66393185"	294	"8091"
3420442	"IRAK3"	"M2"	3420442	"chr12"	"+"	"66582802"	"66642424"	163	"11213"
3420497	"HELB"	"M20"	3420497	"chr12"	"+"	"66696305"	"66742272"	140	"92797"
3420854	"DYRK2"	"M20"	3420854	"chr12"	"+"	"67992184"	"68059192"	111	"8445"
3421118	"RAP1B"	""	3421118	"chr12"	"+"	"69004662"	"69054579"	151	"5908"
3421177	"NUP107"	"M20"	3421177	"chr12"	"+"	"69080731"	"69136758"	181	"57122"
3421511	"LYZ"	"M28"	3421511	"chr12"	"+"	"69742134"	"69748005"	42	"4069"
3421523	"YEATS4"	"M20"	3421523	"chr12"	"+"	"69753464"	"69785079"	82	"8089"
3421630	"CCT2"	"M20"	3421630	"chr12"	"+"	"69979241"	"69995345"	148	"10576"
3421706	"RAB3IP"	"M2"	3421706	"chr12"	"+"	"70083663"	"70211221"	203	"117177"
3421762	"RAB3IP"	"M20"	3421762	"chr12"	"+"	"70212285"	"70216977"	20	"117177"
3421824	"C12orf28"	""	3421824	"chr12"	"+"	"70320351"	"70352504"	83	"196446"
3422144	"LGR5"	"M2"	3422144	"chr12"	"+"	"71833681"	"71980089"	225	"8549"
3422215	"THAP2"	"M20"	3422215	"chr12"	"+"	"72056815"	"72074419"	60	"83591"
3422386	"TPH2"	"M2"	3422386	"chr12"	"+"	"72332613"	"72580299"	236	"121278"
3422458	"TRHDE"	"M2"	3422458	"chr12"	"+"	"72581156"	"73059497"	237	"29953"
3422804	"GLIPR1L1"	""	3422804	"chr12"	"+"	"75722683"	"75764165"	74	"256710"
3422826	"GLIPR1L2"	"M2"	3422826	"chr12"	"+"	"75784897"	"75842332"	91	"144321"
3422855	"GLIPR1"	"M2"	3422855	"chr12"	"+"	"75874480"	"75895696"	72	"11010"
3423301	"NAV3"	"M20"	3423301	"chr12"	"+"	"77718713"	"78607070"	612	"89795"
3424030	"C12orf64"	"M15"	3424030	"chr12"	"+"	"80750134"	"80773346"	68	"283310"
3424158	"MYF6"	"M20"	3424158	"chr12"	"+"	"81101305"	"81103244"	32	"4618"
